From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-08-30,23.165000000000003,33.88125,8.108333333333333,8.877916666666666,16.984583333333333,13.545416666666666,9.709999999999999,0.83625,14.273333333333333,0.1679166666666667,0.64125,0.25958333333333333,0.2034782608695652,0.036521739130434785,,77.19583333333334,1.3408333333333333,119.42791666666666,225.64190476190475,1000.4862499999999,-0.47208333333333335
2022-08-31,19.722916666666666,31.59,9.932916666666666,9.975,20.1225,10.56375,10.694583333333334,0.8866666666666667,9.106666666666667,0.17333333333333334,0.62375,0.3133333333333333,0.18541666666666667,0.046363636363636364,,84.34291666666667,1.4154166666666665,153.07041666666666,131.231,1000.0604166666667,-0.47291666666666665
2022-09-01,21.802916666666665,36.785000000000004,17.516666666666666,23.40416666666667,40.92208333333333,18.3075,9.613333333333333,0.9729166666666668,9.376666666666667,0.16291666666666668,0.7616666666666667,0.225,0.1625,0.041363636363636366,,90.05166666666668,1.4799999999999998,183.44416666666666,31.602083333333336,1000.19875,-0.4608333333333334
2022-09-02,28.642083333333332,41.72416666666667,9.24,19.715,28.957083333333333,11.4225,9.89125,0.8541666666666666,14.026666666666666,0.19333333333333333,0.7445833333333334,0.26208333333333333,0.19541666666666668,0.03739130434782609,,77.90625,1.4962499999999999,189.25583333333336,170.06666666666666,1000.8479166666666,-0.4383333333333333
2022-09-03,31.713043478260868,44.44782608695652,4.31,17.22875,21.53708333333333,13.402499999999998,11.047083333333333,0.8295833333333333,21.531666666666666,0.18458333333333332,0.6970833333333334,0.24375,0.21583333333333332,0.04086956521739131,,77.11708333333333,1.5016666666666667,180.62166666666667,134.64869565217393,1000.3808333333333,-0.4175
2022-09-04,23.40521739130435,39.961304347826086,3.5050000000000003,13.905416666666667,17.425,8.502083333333333,10.54125,0.8208333333333333,21.984583333333333,0.17916666666666667,0.6995833333333333,0.22624999999999998,0.21250000000000002,0.0455,,77.04875,1.6958333333333335,173.05791666666667,151.65583333333333,999.5808333333333,-0.405
2022-09-05,20.491666666666667,37.332173913043476,4.15,17.00583333333333,21.157083333333333,10.849583333333333,10.137500000000001,0.8979166666666667,20.76875,0.2125,0.6604166666666667,0.26625,0.2333333333333333,0.0305,,74.55583333333333,1.5683333333333334,215.68875,176.40454545454546,1000.4866666666667,-0.39666666666666667
2022-09-06,27.101249999999997,39.84708333333334,4.4054166666666665,19.12375,23.466250000000002,8.230833333333333,9.722083333333334,0.875,18.675,0.21833333333333335,0.7266666666666667,0.22958333333333333,0.22208333333333333,0.03772727272727273,,83.25583333333333,1.7725,220.905,174.4595652173913,1001.7995833333333,-0.41041666666666665
2022-09-07,29.432916666666667,43.673750000000005,6.135000000000001,29.663749999999997,35.797916666666666,13.0625,9.5675,0.9116666666666666,20.143333333333334,0.17458333333333334,0.6237499999999999,0.26166666666666666,0.21791666666666668,0.03666666666666667,,83.82849999999999,1.42875,237.68291666666667,73.36625,1001.9779166666667,-0.4379166666666667
2022-09-08,23.762916666666666,41.385,11.406666666666666,29.97458333333333,41.43625,8.551666666666668,11.505833333333333,0.99625,7.559166666666667,0.18416666666666667,0.6858333333333334,0.27416666666666667,0.2304166666666667,0.04409090909090909,,93.38681818181819,1.45375,248.07875,32.869565217391305,1001.7920833333333,-0.45416666666666666
2022-09-09,30.73375,47.45541666666667,7.3675,28.071250000000003,35.43833333333333,9.1625,7.820833333333333,0.9158333333333334,11.0225,0.16083333333333333,0.6979166666666666,0.26125000000000004,0.1975,0.0391304347826087,,77.57117647058824,1.6029166666666665,217.00958333333332,156.80157894736843,1000.78875,-0.44375000000000003
2022-09-10,25.7825,43.48166666666666,7.461666666666667,28.865416666666665,36.32666666666667,12.891666666666666,7.874583333333334,0.9745833333333334,12.611666666666666,0.16749999999999998,0.7283333333333334,0.2758333333333333,0.1825,0.04043478260869565,,81.09416666666667,1.8075,234.00750000000002,80.38428571428571,1000.6387500000001,-0.4295833333333334
2022-09-11,26.653750000000002,45.44541666666667,5.255833333333333,21.933333333333334,27.187916666666666,10.541666666666666,10.891666666666666,0.8762500000000001,14.552916666666667,0.1625,0.71625,0.205,0.19458333333333333,0.03304347826086956,,76.91208333333333,1.7216666666666667,234.14625,108.99571428571429,1000.4391666666667,-0.4320833333333333
2022-09-12,28.27333333333333,46.71,5.45625,19.34958333333333,24.888333333333332,9.531666666666666,9.279583333333333,0.8420833333333334,16.455416666666668,0.17875,0.7854166666666668,0.23625,0.22083333333333333,0.0325,,77.29541666666667,1.7629166666666667,226.1783333333333,174.29149999999998,1000.6887499999999,-0.4295833333333334
2022-09-13,31.25375,49.37916666666666,4.72875,18.3075,23.03333333333333,10.23625,9.800416666666667,0.8558333333333333,19.416666666666668,0.16874999999999998,0.7120833333333333,0.23791666666666667,0.2175,0.037083333333333336,,82.03375,1.7179166666666668,220.19333333333336,187.02473684210526,1003.1366666666667,-0.43625
2022-09-14,28.811666666666667,50.349583333333335,4.229166666666667,16.904999999999998,21.132916666666667,7.646666666666667,9.881666666666666,0.8704166666666667,19.04041666666667,0.20291666666666666,0.6204166666666667,0.30291666666666667,0.19541666666666668,0.04695652173913044,,85.75458333333334,1.6683333333333332,221.58249999999998,120.9657142857143,1005.265,-0.4479166666666667
2022-09-15,30.652916666666666,45.596666666666664,4.375416666666667,22.219166666666666,26.592083333333335,9.558333333333334,10.964583333333332,0.92625,17.902083333333334,0.19999999999999998,0.7020833333333334,0.235,0.14916666666666667,0.04869565217391305,,84.56041666666667,1.5466666666666666,233.06458333333333,79.55142857142857,1005.9595833333333,-0.45416666666666666
2022-09-16,32.37791666666667,46.4775,4.197916666666667,22.480416666666667,26.677083333333332,10.059166666666666,10.275416666666667,0.9125,20.193749999999998,0.20083333333333334,0.655,0.23875000000000002,0.20291666666666666,0.03956521739130435,,72.38294117647058,1.5908333333333333,220.66458333333333,157.74826086956523,1003.7012500000001,-0.44333333333333336
2022-09-17,36.01416666666667,52.901250000000005,3.4745833333333334,26.78708333333333,30.25916666666667,12.66125,10.3475,0.92125,25.485,0.20666666666666667,0.6325,0.2225,0.1825,0.045,,79.25833333333334,1.7333333333333334,233.48375,135.7752380952381,1003.2216666666667,-0.42250000000000004
2022-09-18,25.07625,41.99708333333333,4.147083333333334,21.075416666666666,25.222916666666666,13.1075,9.846666666666666,0.9029166666666667,21.991249999999997,0.2091666666666667,0.5995833333333334,0.23958333333333334,0.2091666666666667,0.04181818181818182,,79.81,1.6229166666666668,233.06791666666666,133.03052631578947,1003.61375,-0.41625
2022-09-19,29.669583333333335,43.800000000000004,4.124583333333333,21.195,25.319999999999997,9.808333333333334,10.565833333333334,0.8670833333333333,23.344583333333333,0.17833333333333334,0.6654166666666667,0.2554166666666667,0.16708333333333333,0.042272727272727274,,79.24208333333333,1.6091666666666666,247.90833333333333,99.42714285714285,1003.3408333333333,-0.43124999999999997
2022-09-20,29.105,50.29208333333333,7.253333333333334,30.442916666666665,37.69583333333333,12.043750000000001,10.973333333333334,0.9241666666666667,15.638333333333334,0.20625000000000002,0.7279166666666667,0.2525,0.18208333333333335,0.032380952380952385,,68.8,1.3775000000000002,254.7875,85.74565217391304,1002.8966666666666,-0.4716666666666667
2022-09-21,32.931666666666665,50.87958333333333,4.046666666666666,22.702083333333334,26.748333333333335,11.235833333333334,8.78875,0.8695833333333334,24.073333333333334,0.19083333333333333,0.8183333333333334,0.23750000000000002,0.19708333333333336,0.04,,69.28041666666667,1.3916666666666666,240.18916666666667,157.21045454545455,1002.83625,-0.46458333333333335
2022-09-22,28.805833333333336,47.96333333333333,3.6325,19.621666666666666,23.19458333333333,10.88875,11.214999999999998,0.8916666666666666,30.325833333333335,0.1708333333333333,0.7525,0.22541666666666668,0.18958333333333333,0.045909090909090906,,72.60625,1.4366666666666665,230.00625000000002,162.36368421052632,1003.3516666666666,-0.46541666666666665
2022-09-23,30.385416666666668,48.9775,3.1637500000000003,19.300833333333333,22.464583333333334,10.479166666666666,11.165,0.8612500000000001,38.5225,0.16291666666666668,0.6266666666666666,0.29458333333333336,0.18500000000000003,0.04,,70.5508695652174,1.4437499999999999,221.30708333333334,146.6691304347826,1004.0154166666666,-0.4695833333333333
2022-09-24,30.345,43.76458333333333,3.3691666666666666,17.576666666666668,20.98125,9.40375,11.02375,0.8608333333333333,30.515,0.2354166666666667,0.69875,0.3,0.205,0.034782608695652174,,72.33375,1.3370833333333332,218.67416666666668,133.7540909090909,1003.41375,-0.4716666666666667
2022-09-25,27.00208333333333,44.09291666666667,2.615416666666667,13.746250000000002,16.362916666666667,6.8125,11.599583333333333,0.8558333333333333,39.41708333333333,0.2020833333333333,0.6766666666666666,0.255,0.19583333333333333,0.042916666666666665,,76.20375,1.3495833333333334,195.99916666666664,108.0340909090909,1002.6008333333333,-0.47541666666666665
2022-09-26,39.56916666666667,53.70291666666666,5.31125,29.0275,34.339999999999996,10.417916666666667,12.221666666666666,0.9583333333333334,22.51375,0.19708333333333336,0.7020833333333334,0.2579166666666667,0.19695652173913045,0.03217391304347826,,80.2161111111111,1.3091666666666668,222.03333333333333,62.36791666666667,1003.515,-0.4775
2022-09-27,38.30722222222222,49.02,6.17625,21.204166666666666,27.379583333333333,8.775416666666667,11.343333333333334,0.8920833333333333,25.434583333333332,0.1475,0.6437499999999999,0.24083333333333334,0.19708333333333336,0.03428571428571429,,83.13083333333334,1.21875,191.57416666666666,69.68,1002.52,-0.48333333333333334
2022-09-28,44.59,60.28409090909091,13.246666666666664,35.472500000000004,48.71875,17.822916666666668,10.74375,1.0483333333333333,16.102916666666665,0.20541666666666666,0.7000000000000001,0.25875,0.21625000000000003,0.03333333333333334,,87.67090909090909,1.4625000000000001,205.25708333333333,59.681666666666665,1001.5895833333334,-0.46875
2022-09-29,44.012499999999996,56.73791666666667,9.906,25.476,35.382999999999996,11.113,11.296666666666667,0.9725,8.11,0.16874999999999998,0.7533333333333334,0.25166666666666665,0.17833333333333334,0.04047619047619048,,89.65521739130436,1.4483333333333333,230.15708333333336,36.9175,1001.2129166666667,-0.4633333333333333
2022-09-30,32.31375,44.095416666666665,,,,,9.4975,0.9258333333333333,11.595833333333333,0.20375,0.7229166666666668,0.27458333333333335,0.18625000000000003,0.04238095238095238,,82.87791666666666,1.4358333333333333,273.02958333333333,42.81875,1001.78625,-0.4604166666666667
2022-10-01,33.9775,45.97833333333333,5.034166666666667,35.665,40.69916666666666,,9.191666666666666,0.9058333333333334,15.307083333333333,0.17541666666666667,0.6633333333333333,0.255,0.19166666666666665,0.03043478260869565,,76.82333333333334,1.3904166666666666,282.45166666666665,84.515,1001.82125,-0.4566666666666667
2022-10-02,32.318333333333335,47.32083333333333,4.284166666666667,30.592916666666667,34.8775,,7.849166666666666,0.8875000000000001,24.717916666666667,0.165,0.6604166666666667,0.2604166666666667,0.18166666666666667,0.04041666666666666,,70.53750000000001,1.455,302.88375,54.727916666666665,1001.0991666666667,-0.46875
2022-10-03,40.43538461538461,53.82076923076923,4.631538461538462,28.737692307692306,33.36538461538461,,10.200769230769232,0.86,21.116923076923076,0.14153846153846156,0.49153846153846154,0.22,0.1823076923076923,0.03909090909090909,,76.26076923076923,1.28,294.9453846153846,78.1076923076923,1000.9961538461539,-0.4715384615384615
2022-10-04,,,,,,,,,,,,,,,,,,,,,
2022-10-05,,,,,,,,,,,,,,,,,,,,,
2022-10-06,,,,,,,,,,,,,,,,,,,,,
2022-10-07,37.736666666666665,57.47666666666667,9.550833333333333,20.198333333333334,29.751666666666665,11.1225,13.210833333333333,0.9874999999999999,4.081666666666666,0.15583333333333335,0.5741666666666666,0.2275,0.21666666666666667,0.02666666666666667,,90.82,1.7341666666666666,133.66833333333332,20.868333333333332,1000.3408333333333,-0.4608333333333334
2022-10-08,42.681739130434785,62.86739130434783,12.849166666666667,23.29875,36.14666666666667,14.229999999999999,11.967500000000001,0.9575,6.101666666666667,0.18500000000000003,0.7154166666666667,0.23727272727272727,0.17500000000000002,0.04739130434782609,,81.37541666666667,1.5254166666666666,180.83375,71.4695238095238,1001.1750000000001,-0.4558333333333333
2022-10-09,22.821250000000003,35.52375,10.432916666666666,16.96625,27.40041666666667,13.057916666666666,9.60375,0.9170833333333334,3.265416666666667,0.24166666666666667,0.7395833333333334,0.28208333333333335,0.17500000000000002,0.04565217391304348,,83.49166666666666,1.4725,170.08083333333335,77.65583333333333,1001.5625,-0.45125
2022-10-10,14.377391304347826,27.996521739130433,7.240833333333334,13.097499999999998,20.333333333333332,11.208333333333334,6.875,0.8466666666666667,3.7541666666666664,0.205,0.6183333333333333,0.27958333333333335,0.18541666666666667,0.04409090909090909,,84.07833333333333,1.4120833333333334,155.6525,64.12750000000001,1002.8666666666667,-0.44875
2022-10-11,18.713333333333335,37.6225,7.346666666666667,14.151666666666666,21.499166666666667,7.0225,9.345833333333333,0.9025,6.119583333333334,0.20166666666666666,0.6929166666666666,0.27291666666666664,0.1656521739130435,0.03869565217391304,,88.08041666666666,1.595,160.30916666666667,50.0725,1002.9475000000001,-0.4395833333333334
2022-10-12,19.25916666666667,38.195,9.260416666666666,11.887916666666667,21.145,6.9991666666666665,9.555416666666668,0.8737499999999999,4.544583333333333,0.16583333333333333,0.6887500000000001,0.28125,0.18791666666666665,0.035,,81.94416666666667,1.5791666666666666,158.03708333333333,53.515416666666674,1002.8454166666667,-0.44375000000000003
2022-10-13,14.922608695652174,34.869565217391305,7.5375000000000005,11.479999999999999,19.015833333333333,7.397916666666666,20.76590909090909,0.8933333333333334,5.364583333333333,0.18999999999999997,0.6595833333333333,0.29375,0.1729166666666667,0.04695652173913044,,81.5825,1.4400000000000002,145.60916666666665,52.32608695652174,1002.4133333333333,-0.445
2022-10-14,,,,,,,6.551,0.9541666666666666,3.172083333333333,0.1991666666666667,0.6729166666666666,0.26166666666666666,0.19958333333333333,0.030416666666666665,,88.30125,1.4333333333333333,159.44375,50.1675,1001.6391666666667,-0.4716666666666667
2022-10-15,16.767777777777777,29.11777777777778,3.3844444444444446,12.266666666666667,15.652222222222223,6.866666666666666,1.1642857142857144,0.8675,4.712083333333333,0.16333333333333333,0.7275,0.26375,0.15833333333333333,0.03869565217391304,,83.74416666666666,1.3108333333333333,160.59375,49.10708333333333,1000.7070833333333,-0.4895833333333333
2022-10-16,11.571666666666667,25.152083333333334,6.305416666666667,7.998333333333334,14.304583333333333,8.631666666666666,2.466666666666667,0.815,3.436666666666667,0.1975,0.7116666666666666,0.29041666666666666,0.19999999999999998,0.04055555555555555,,83.43124999999999,1.2133333333333334,118.26958333333333,45.11208333333334,1002.7491666666666,-0.49583333333333335
2022-10-17,11.850416666666668,24.601666666666663,7.059583333333333,10.31125,17.367916666666666,7.2562500000000005,4.693333333333333,0.85,3.5370833333333334,0.17416666666666666,0.6725,0.27291666666666664,0.19375,0.03166666666666667,,87.03666666666668,1.1816666666666666,120.08,49.67166666666666,1004.3558333333334,-0.49583333333333335
2022-10-18,22.807916666666667,38.84291666666667,11.625416666666666,17.566666666666666,29.19125,7.5425,2.7938888888888886,0.90375,4.43875,0.19333333333333333,0.6266666666666666,0.2325,0.24958333333333335,0.05285714285714286,,84.4775,1.375,137.57083333333333,42.16625,1003.6558333333334,-0.49666666666666665
2022-10-19,32.05375,48.22833333333333,8.843333333333334,20.448333333333334,29.29125,7.372916666666666,2.3077272727272726,0.9316666666666666,4.23625,0.17625000000000002,0.7941666666666666,0.28250000000000003,0.16958333333333334,0.04043478260869565,,82.49291666666666,1.2641666666666667,162.33291666666668,44.6975,1003.0016666666667,-0.49499999999999994
2022-10-20,25.107083333333335,39.10304347826087,7.024166666666667,15.195,22.220416666666665,6.8795652173913036,1.2966666666666666,0.9129166666666667,4.1575,0.19375,0.6916666666666668,0.2725,0.18083333333333332,0.039411764705882354,,88.05458333333333,1.4458333333333335,136.43708333333333,41.24,1003.5441666666667,-0.49291666666666667
2022-10-21,20.8075,33.947916666666664,8.758333333333333,17.653333333333332,26.41,6.7179166666666665,13.5375,0.94375,3.7291666666666665,0.18208333333333335,0.6829166666666667,0.23666666666666666,0.215,0.030000000000000002,,85.42958333333333,1.4166666666666667,130.12458333333333,54.925000000000004,1004.7529166666667,-0.4925
2022-10-22,48.24458333333333,65.91375000000001,5.7995833333333335,20.863333333333333,26.663749999999997,7.17125,18.766428571428573,0.8937499999999999,6.676666666666667,0.18416666666666667,0.6920833333333333,0.29041666666666666,0.21173913043478262,0.04409090909090909,,86.29333333333334,1.4008333333333332,134.10208333333333,61.49791666666667,1004.7929166666667,-0.48875
2022-10-23,80.53058823529412,121.945625,7.983750000000001,35.36375,43.34916666666667,17.63083333333333,11.305,0.9629166666666666,7.885833333333333,0.18916666666666668,0.6329166666666667,0.2354166666666667,0.1679166666666667,0.046363636363636364,,69.96416666666666,1.4216666666666666,241.23416666666665,54.08875,1003.4987500000001,-0.4895833333333333
2022-10-24,147.31375,182.37466666666666,33.29625,44.23041666666666,77.52749999999999,14.2025,38.540416666666665,1.285,12.502083333333333,0.1825,0.6979166666666666,0.22217391304347828,0.17956521739130435,0.03380952380952381,,61.69708333333333,1.2379166666666668,242.02666666666667,53.07739130434783,1003.6316666666667,-0.49291666666666667
2022-10-25,60.92590909090909,145.98,14.532499999999999,27.376666666666665,41.908750000000005,12.63125,34.89833333333333,0.8504166666666667,15.897083333333335,0.155,0.6111111111111112,0.3411764705882353,0.1811764705882353,0.031764705882352945,,59.11666666666667,1.2954166666666667,159.38666666666666,46.36826086956522,1007.5258333333333,-0.49583333333333335
2022-10-26,30.629166666666666,63.64791666666667,6.479166666666667,30.217916666666667,36.694583333333334,12.450833333333334,20.380416666666665,0.9129166666666667,11.636666666666668,,,,,,,62.227916666666665,1.4229166666666666,134.27666666666667,41.03913043478261,1009.18,-0.49583333333333335
2022-10-27,22.293333333333333,57.50333333333333,7.828333333333333,32.24791666666667,40.07416666666666,13.855416666666668,20.40625,0.91375,6.149166666666667,,,,,,,84.63708333333334,1.4400000000000002,182.40791666666667,33.047916666666666,1008.6404166666666,-0.49416666666666664
2022-10-28,16.291666666666668,37.78916666666667,8.650416666666667,12.755416666666667,21.405416666666667,9.292083333333332,20.485833333333336,0.8491666666666666,9.22125,,,,,,,78.13416666666667,1.35125,101.51291666666667,43.833333333333336,1007.7225,-0.4908333333333333
2022-10-29,16.64625,46.23291666666666,3.4379166666666667,18.730416666666667,22.167916666666667,10.1775,20.407083333333333,0.8179166666666666,8.921249999999999,0.0,0.0,,,,,78.73083333333334,1.4345833333333333,116.69208333333334,36.5775,1007.6016666666666,-0.4891666666666667
2022-10-30,25.54375,52.3225,6.6425,19.509999999999998,26.15125,13.585333333333333,20.466666666666665,0.8508333333333334,12.456249999999999,,,,,,,73.97833333333334,1.4400000000000002,80.65375,56.24041666666667,1007.8354166666667,-0.4879166666666666
2022-10-31,33.12083333333333,62.432916666666664,4.40125,26.602083333333336,31.076666666666668,12.195,20.552916666666665,0.8541666666666666,10.84625,,,,,,,90.65333333333332,1.3620833333333333,144.30333333333334,30.284166666666668,1007.7383333333333,-0.48875
2022-11-01,12.327083333333333,31.42958333333333,8.62875,24.588333333333335,33.1775,10.1975,20.38416666666667,0.855,4.753333333333333,,,,,,,93.47666666666667,1.50875,183.83249999999998,9.802916666666667,1008.4920833333334,-0.49333333333333335
2022-11-02,8.117083333333333,27.6775,10.82125,23.594583333333333,34.41625,9.783333333333333,20.389166666666668,0.8975,5.185833333333334,,,,,,,93.72333333333334,1.4775,174.00875,26.104583333333334,1008.0554166666667,-0.4908333333333333
2022-11-03,14.62,35.60541666666666,11.896666666666668,25.035416666666666,36.9325,9.761249999999999,20.4075,0.8754166666666667,4.764166666666667,,,,,,,91.28958333333333,1.415,205.35708333333332,49.96363636363637,1007.8874999999999,-0.4916666666666667
2022-11-04,8.675833333333333,29.682916666666667,10.067083333333334,20.909166666666668,30.974166666666665,8.344583333333334,20.478333333333335,0.8995833333333333,4.827083333333333,4.991666666666666,10.008333333333333,7.984166666666667,4.9816666666666665,3.0033333333333334,,88.00458333333334,1.4937500000000001,155.8575,36.09541666666667,1009.25625,-0.49333333333333335
2022-11-05,13.952083333333334,36.038333333333334,13.38375,16.559583333333332,29.942916666666665,10.177916666666667,20.367083333333333,0.89125,4.5112499999999995,5.002916666666667,10.028333333333334,8.025833333333333,5.00875,2.997916666666667,,88.42291666666667,1.5325,106.92916666666667,40.67,1010.6679166666667,-0.49374999999999997
2022-11-06,19.814583333333335,45.525,5.43625,11.252916666666666,16.690416666666668,6.595416666666666,20.49875,0.85125,8.952083333333333,5.0025,9.997916666666667,8.000416666666666,5.009166666666666,2.986666666666667,,77.10541666666667,1.535,65.2925,42.128750000000004,1010.9074999999999,-0.4920833333333334
2022-11-07,30.227083333333336,65.98791666666666,3.9858333333333333,25.287499999999998,29.27333333333333,8.799583333333333,20.485,0.8845833333333334,7.855416666666667,4.995,10.012500000000001,8.005416666666667,4.997916666666667,3.0237499999999997,,87.07416666666666,1.3724999999999998,128.87625,42.821304347826086,1010.37875,-0.4916666666666667
2022-11-08,28.36583333333333,60.41416666666667,4.4925,26.75583333333333,31.24791666666667,10.938333333333333,20.500833333333333,0.9020833333333332,6.372916666666666,4.9991666666666665,10.02125,8.000833333333334,4.9975,2.9729166666666664,,90.37041666666666,1.42375,153.27458333333334,35.15333333333333,1009.91375,-0.49374999999999997
2022-11-09,25.974166666666665,56.67875,5.102083333333334,23.379166666666666,28.479166666666668,8.424166666666666,20.42875,0.8729166666666667,6.2375,4.99625,10.006666666666666,8.01625,5.011666666666667,3.01375,,85.24333333333333,1.4866666666666666,147.2675,34.310833333333335,1009.4179166666667,-0.49291666666666667
2022-11-10,18.34,43.248333333333335,5.4383333333333335,22.928749999999997,28.364583333333332,10.011666666666667,20.451249999999998,0.8704166666666667,9.16,5.004166666666666,9.991249999999999,7.996666666666666,5.0008333333333335,2.982083333333333,,86.97958333333332,1.3804166666666668,162.10958333333335,46.18818181818182,1008.7012500000001,-0.48875
2022-11-11,14.847499999999998,38.48458333333333,2.7154166666666666,13.1175,15.827916666666667,6.878333333333334,20.492083333333333,0.8304166666666667,9.9375,5.015416666666667,10.014583333333333,7.985416666666667,5.006666666666667,3.0220833333333332,,92.25708333333334,1.4066666666666665,74.47583333333334,16.069583333333334,1007.4699999999999,-0.4808333333333333
2022-11-12,5.452083333333333,22.79375,3.77875,9.748333333333333,13.52625,7.915833333333333,20.458333333333332,0.8383333333333334,5.77625,4.9925,9.997916666666667,8.004166666666666,5.003333333333333,3.0095833333333335,,92.15249999999999,1.4091666666666667,80.6725,28.900000000000002,1008.1037500000001,-0.4925
2022-11-13,6.429166666666667,22.5525,9.810416666666667,20.5525,30.35875,8.114166666666668,20.350833333333334,0.8729166666666667,3.85875,5.00375,9.982083333333334,7.9941666666666675,4.99625,3.0050000000000003,,91.59375,1.3958333333333333,231.65708333333336,37.10173913043479,1009.3995833333333,-0.49333333333333335
2022-11-14,14.157083333333333,41.246249999999996,7.591666666666666,27.84,35.43208333333333,8.862916666666667,20.465416666666666,0.9708333333333333,6.797083333333333,4.997083333333333,10.004166666666666,8.021666666666667,5.00125,3.013333333333333,,91.73458333333333,1.4154166666666665,219.01,35.162083333333335,1009.8825,-0.49124999999999996
2022-11-15,32.29833333333333,73.88791666666667,6.830000000000001,27.522499999999997,34.354166666666664,8.6775,20.461666666666666,0.9674999999999999,9.22625,4.9991666666666665,10.003333333333332,7.978750000000001,4.992916666666667,2.9933333333333336,,89.33166666666666,1.5616666666666665,165.69958333333332,42.08521739130435,1010.2095833333333,-0.49499999999999994
2022-11-16,42.31583333333334,84.86874999999999,13.7125,22.512916666666666,36.225,9.417083333333332,20.400833333333335,0.9370833333333333,8.129583333333334,5.005,9.997916666666667,7.9775,5.009166666666666,2.9924999999999997,,83.53791666666666,1.5879166666666666,124.625,43.315909090909095,1008.9175,-0.49583333333333335
2022-11-17,40.149166666666666,78.57125,6.62875,25.709999999999997,32.33958333333333,9.236666666666666,20.42625,0.94,10.235416666666667,4.997916666666667,9.988333333333333,8.004166666666666,5.004583333333334,3.015416666666667,,77.89833333333333,1.4925,121.61208333333333,47.07521739130435,1008.5908333333333,-0.49374999999999997
2022-11-18,43.865,81.23541666666667,4.2124999999999995,28.79416666666667,32.98791666666667,10.022916666666667,20.5025,0.8808333333333334,14.223333333333334,4.984166666666667,9.991666666666667,7.990833333333334,4.995416666666666,2.973333333333333,,77.83125,1.41875,173.22375,51.52761904761904,1008.6133333333333,-0.4895833333333333
2022-11-19,35.637499999999996,71.23583333333333,3.6041666666666665,28.658749999999998,32.26375,8.325000000000001,20.482499999999998,0.8891666666666667,13.408333333333333,5.003333333333333,10.010833333333332,7.9991666666666665,5.015416666666667,2.9925,,74.5725,1.42375,191.14291666666668,45.1704347826087,1008.4129166666667,-0.48875
2022-11-20,35.272083333333335,69.27166666666666,3.1582608695652175,26.04304347826087,29.202608695652174,7.772608695652174,20.385833333333334,0.80125,12.913333333333334,5.0008333333333335,9.980833333333333,7.995833333333334,5.0008333333333335,3.0245833333333336,,66.53833333333334,1.3754166666666665,214.41750000000002,41.20782608695652,1007.0566666666667,-0.4875
2022-11-21,29.739166666666666,59.74,7.43,42.54333333333333,49.97416666666667,11.845833333333333,20.422916666666666,0.9095833333333333,11.008333333333333,5.000416666666667,10.022916666666667,8.014999999999999,5.00375,3.0033333333333334,,83.57208333333334,1.4320833333333332,286.18333333333334,26.83375,1006.4341666666666,-0.47500000000000003
2022-11-22,28.411666666666665,55.997083333333336,9.096666666666666,38.46041666666667,47.55458333333333,11.916666666666666,20.485833333333336,0.9054166666666666,4.903333333333333,4.999583333333333,9.97875,7.99625,5.002083333333333,3.000833333333333,,88.42041666666667,1.4608333333333334,306.7991666666667,24.79625,1005.6529166666666,-0.47875
2022-11-23,18.69625,44.543749999999996,5.834166666666667,24.06041666666667,29.893333333333334,9.259583333333333,20.36625,0.9054166666666666,5.771249999999999,5.00875,9.988333333333333,7.990833333333334,5.008333333333334,3.0,,87.01041666666667,1.3720833333333333,205.92458333333335,35.393750000000004,1006.2958333333332,-0.48625
2022-11-24,22.377499999999998,54.880833333333335,24.477500000000003,18.579583333333336,43.05666666666667,11.4675,20.47458333333333,0.9375,6.520833333333333,2.6149999999999998,5.252083333333333,4.185833333333333,2.51375,1.5666666666666667,,87.63541666666667,1.4754166666666666,191.92166666666665,33.406363636363636,1008.1774999999999,-0.4979166666666666
2022-11-25,24.568749999999998,58.79833333333334,17.945416666666667,19.0325,36.97666666666667,10.282083333333334,20.438333333333333,0.9295833333333333,5.732083333333333,0.4995833333333333,1.0,0.8004166666666667,0.29791666666666666,0.29875,,87.92583333333333,1.4183333333333332,164.28541666666666,37.34291666666667,1009.1825,-0.49666666666666665
2022-11-26,26.160833333333333,53.867916666666666,13.287916666666668,15.417083333333332,28.70375,9.438333333333334,20.402916666666666,0.8925000000000001,7.47375,0.5,0.9979166666666667,0.7991666666666667,0.29916666666666664,0.30041666666666667,,92.88285714285715,1.4279166666666667,143.1275,36.1975,1008.0949999999999,-0.4970833333333333
2022-11-27,30.986666666666668,64.91166666666666,8.761249999999999,12.683750000000002,21.44458333333333,7.818333333333334,20.415,0.9020833333333332,8.085833333333333,0.5,0.9991666666666666,0.8008333333333334,0.2995833333333333,0.3,,89.99791666666665,1.3225,137.19166666666666,36.84125,1006.4854166666668,-0.49666666666666665
